id,display_name,works_count,h_index,country_code,works_api_url
A5090865724,Michael A. Gil,36,16,US,https://api.openalex.org/works?filter=author.id:A5090865724
A5035054017,Colin R. Twomey,31,12,US,https://api.openalex.org/works?filter=author.id:A5035054017
A5022757511,Thomas Magelinski,18,6,US,https://api.openalex.org/works?filter=author.id:A5022757511
A5103220240,Binxuan Huang,9,6,US,https://api.openalex.org/works?filter=author.id:A5103220240
A5111373420,Kenneth J. Arrow,791,113,US,https://api.openalex.org/works?filter=author.id:A5111373420
A5047800987,William Sims Bainbridge,470,43,US,https://api.openalex.org/works?filter=author.id:A5047800987
A5052324110,Jérôme Chave,427,94,FR,https://api.openalex.org/works?filter=author.id:A5052324110
A5109204185,Partha Dasgupta,378,78,GB,https://api.openalex.org/works?filter=author.id:A5109204185
A5016312089,Thomas Sterner,373,51,SE,https://api.openalex.org/works?filter=author.id:A5016312089
A5069444754,Guangyong Zou,343,59,CA,https://api.openalex.org/works?filter=author.id:A5069444754
A5071611289,Jonathan Dushoff,304,67,CA,https://api.openalex.org/works?filter=author.id:A5071611289
A5110532426,Eric Maskin,268,71,US,https://api.openalex.org/works?filter=author.id:A5110532426
A5059708665,Mercedes Pascual,252,62,US,https://api.openalex.org/works?filter=author.id:A5059708665
A5067086470,Michael Eliasziw,224,71,CA,https://api.openalex.org/works?filter=author.id:A5067086470
A5058416733,Kathy N. Speechley,165,40,CA,https://api.openalex.org/works?filter=author.id:A5058416733
A5079411499,David Banks,161,29,US,https://api.openalex.org/works?filter=author.id:A5079411499
A5014846800,John Skvoretz,156,38,US,https://api.openalex.org/works?filter=author.id:A5014846800
A5113450915,Karl-Göran Mäler,156,49,SE,https://api.openalex.org/works?filter=author.id:A5113450915
A5038732975,David A. Starrett,154,30,US,https://api.openalex.org/works?filter=author.id:A5038732975
A5103045783,David R. Heise,149,39,US,https://api.openalex.org/works?filter=author.id:A5103045783
A5088484169,Jeremy W. Lichstein,131,39,US,https://api.openalex.org/works?filter=author.id:A5088484169
A5034730160,Barry Markovsky,111,29,US,https://api.openalex.org/works?filter=author.id:A5034730160
A5110018213,Edward Brent,82,19,US,https://api.openalex.org/works?filter=author.id:A5110018213
A5048158777,Jingyi Sun,75,11,CN,https://api.openalex.org/works?filter=author.id:A5048158777
A5109076060,John R. Harrald,69,17,US,https://api.openalex.org/works?filter=author.id:A5109076060
A5003689532,George B. Davis,68,9,US,https://api.openalex.org/works?filter=author.id:A5003689532
A5110433113,Thomas H. Tietenberg,49,19,SE,https://api.openalex.org/works?filter=author.id:A5110433113
A5057332174,Xuelian Sang,40,8,CN,https://api.openalex.org/works?filter=author.id:A5057332174
A5032227559,Marcus A. Louie,5,3,US,https://api.openalex.org/works?filter=author.id:A5032227559
A5037469107,Stephan Harbarth,686,82,CH,https://api.openalex.org/works?filter=author.id:A5037469107
A5025139735,Robert R. Dunn,580,82,US,https://api.openalex.org/works?filter=author.id:A5025139735
A5025225575,Samuel Wiebe,413,79,CA,https://api.openalex.org/works?filter=author.id:A5025225575
A5028764986,Mary Lou Smith,403,58,US,https://api.openalex.org/works?filter=author.id:A5028764986
A5109361125,Carol Camfield,222,61,CA,https://api.openalex.org/works?filter=author.id:A5109361125
A5059792053,Danilo Montesi,188,21,IT,https://api.openalex.org/works?filter=author.id:A5059792053
A5001968759,Elena Litchman,158,56,US,https://api.openalex.org/works?filter=author.id:A5001968759
A5031166344,Christopher A. Klausmeier,141,49,US,https://api.openalex.org/works?filter=author.id:A5031166344
A5066717163,Peter Søgaard Jørgensen,102,25,SE,https://api.openalex.org/works?filter=author.id:A5066717163
A5022793791,Scott P. Carroll,100,42,US,https://api.openalex.org/works?filter=author.id:A5022793791
A5103264419,Ramanan Laxminarayan,100,40,US,https://api.openalex.org/works?filter=author.id:A5103264419
A5048992372,William S. Ryu,93,30,CA,https://api.openalex.org/works?filter=author.id:A5048992372
A5074967952,Kyle F. Edwards,89,28,US,https://api.openalex.org/works?filter=author.id:A5074967952
A5063934076,Juan A. Bonachela,76,27,US,https://api.openalex.org/works?filter=author.id:A5063934076
A5016104509,Rafael Prieto Curiel,70,16,AT,https://api.openalex.org/works?filter=author.id:A5016104509
A5082661482,Didier Wernli,70,18,CH,https://api.openalex.org/works?filter=author.id:A5082661482
A5061102335,Aznul Qalid Md Sabri,65,15,MY,https://api.openalex.org/works?filter=author.id:A5061102335
A5044567071,F. Marta L. Di Lascio,53,11,IT,https://api.openalex.org/works?filter=author.id:A5044567071
A5079931812,Barbara Pacelli,53,17,IT,https://api.openalex.org/works?filter=author.id:A5079931812
A5019996096,Fabio Celli,52,15,IT,https://api.openalex.org/works?filter=author.id:A5019996096
A5072735370,Francesco Carrara,47,19,CH,https://api.openalex.org/works?filter=author.id:A5072735370
A5015860395,Anthony D. So,45,20,US,https://api.openalex.org/works?filter=author.id:A5015860395
A5076071489,Liliana C. M. Salvador,32,10,US,https://api.openalex.org/works?filter=author.id:A5076071489
A5073055660,Ali Mohammed Mansoor,27,9,MY,https://api.openalex.org/works?filter=author.id:A5073055660
A5108050911,Weimin Zheng,708,44,CN,https://api.openalex.org/works?filter=author.id:A5108050911
A5047878798,Xiaodan Liang,588,77,CN,https://api.openalex.org/works?filter=author.id:A5047878798
A5018606584,Roman Stocker,365,68,CH,https://api.openalex.org/works?filter=author.id:A5018606584
A5034329641,Brian P. Bailey,267,44,US,https://api.openalex.org/works?filter=author.id:A5034329641
A5037559147,Richard A. Neher,246,56,CH,https://api.openalex.org/works?filter=author.id:A5037559147
A5075056899,Karrie Karahalios,228,42,US,https://api.openalex.org/works?filter=author.id:A5075056899
A5081289583,Darko Marinov,207,52,US,https://api.openalex.org/works?filter=author.id:A5081289583
A5009802857,Colin A. Russell,205,53,NL,https://api.openalex.org/works?filter=author.id:A5009802857
A5034146076,Martin Reeves,105,14,US,https://api.openalex.org/works?filter=author.id:A5034146076
A5045512307,Douglas R. Brumley,67,15,AU,https://api.openalex.org/works?filter=author.id:A5045512307
A5040872939,Edyth Parker,47,13,US,https://api.openalex.org/works?filter=author.id:A5040872939
A5053127914,Dylan H. Morris,45,16,US,https://api.openalex.org/works?filter=author.id:A5053127914
A5004551013,Velislava Petrova,25,11,BG,https://api.openalex.org/works?filter=author.id:A5004551013
A5013616968,Dimity Stephen,24,6,DE,https://api.openalex.org/works?filter=author.id:A5013616968
A5113919628,Yufeng Ouyang,17,9,CN,https://api.openalex.org/works?filter=author.id:A5113919628
A5075120462,Fernando W. Rossine,16,6,US,https://api.openalex.org/works?filter=author.id:A5075120462
A5076926809,Bilong Shen,15,6,CN,https://api.openalex.org/works?filter=author.id:A5076926809
A5034808244,Daniele Bellutta,10,4,US,https://api.openalex.org/works?filter=author.id:A5034808244
A5000600927,Iuliia Alieva,9,4,US,https://api.openalex.org/works?filter=author.id:A5000600927
A5022585812,Janice T. Blane,7,3,US,https://api.openalex.org/works?filter=author.id:A5022585812
A5026269091,J. D. Moffitt,5,3,US,https://api.openalex.org/works?filter=author.id:A5026269091
A5059066311,Jonathan A. Eisen,912,119,US,https://api.openalex.org/works?filter=author.id:A5059066311
A5015835735,David A. Siegel,435,94,US,https://api.openalex.org/works?filter=author.id:A5015835735
A5028448267,David R. Karger,393,94,US,https://api.openalex.org/works?filter=author.id:A5028448267
A5057257672,Frédéric Guichard,283,40,CA,https://api.openalex.org/works?filter=author.id:A5057257672
A5072883577,Miguel A. Muñoz,278,48,ES,https://api.openalex.org/works?filter=author.id:A5072883577
A5077177195,William C. Clark,264,46,US,https://api.openalex.org/works?filter=author.id:A5077177195
A5038947564,Daniel I. Rubenstein,219,46,US,https://api.openalex.org/works?filter=author.id:A5038947564
A5041856505,Flaminio Squazzoni,213,34,IT,https://api.openalex.org/works?filter=author.id:A5041856505
A5061975828,Shay Gueron,199,33,IL,https://api.openalex.org/works?filter=author.id:A5061975828
A5028133598,Jonathan R. Potts,183,30,GB,https://api.openalex.org/works?filter=author.id:A5028133598
A5061354858,Morgan G. I. Langille,180,47,CA,https://api.openalex.org/works?filter=author.id:A5061354858
A5017589963,Il‐Chul Moon,175,20,KR,https://api.openalex.org/works?filter=author.id:A5017589963
A5003550654,Xingpeng Jiang,162,18,CN,https://api.openalex.org/works?filter=author.id:A5003550654
A5006059364,Luca Giuggioli,126,27,GB,https://api.openalex.org/works?filter=author.id:A5006059364
A5039864059,Lifang Li,95,16,GB,https://api.openalex.org/works?filter=author.id:A5039864059
A5045660489,Brian R. Hirshman,95,20,US,https://api.openalex.org/works?filter=author.id:A5045660489
A5033443782,Marie A. Elliot,81,30,CA,https://api.openalex.org/works?filter=author.id:A5033443782
A5064104059,Russell Y. Neches,55,16,US,https://api.openalex.org/works?filter=author.id:A5064104059
A5108405042,Ignacio Rodríguez‐Iturbe,55,29,US,https://api.openalex.org/works?filter=author.id:A5108405042
A5028701322,Maciej J. Dańko,42,12,DE,https://api.openalex.org/works?filter=author.id:A5028701322
A5075426054,Jeffrey Reminga,12,8,US,https://api.openalex.org/works?filter=author.id:A5075426054
A5029606359,Jianguo Wu,488,97,US,https://api.openalex.org/works?filter=author.id:A5029606359
A5073702596,Joshua B. Plotkin,283,63,US,https://api.openalex.org/works?filter=author.id:A5073702596
A5001266193,Helene C. Muller‐Landau,248,70,PA,https://api.openalex.org/works?filter=author.id:A5001266193
A5029294781,Scott Ferson,231,46,GB,https://api.openalex.org/works?filter=author.id:A5029294781
A5057292858,Yoichiro Mori,225,31,US,https://api.openalex.org/works?filter=author.id:A5057292858
A5008391466,Astrid Dannenberg,115,23,DE,https://api.openalex.org/works?filter=author.id:A5008391466
A5070236501,Irina Shklovski,94,28,DK,https://api.openalex.org/works?filter=author.id:A5070236501
A5080669087,Ke Xu,76,12,CA,https://api.openalex.org/works?filter=author.id:A5080669087
A5019051904,Davide Vega,57,12,SE,https://api.openalex.org/works?filter=author.id:A5019051904
A5044005828,Ismail Kassou,47,10,MA,https://api.openalex.org/works?filter=author.id:A5044005828
A5102559729,Qing Guan,43,14,US,https://api.openalex.org/works?filter=author.id:A5102559729
A5103083194,Ghita Mezzour,39,12,MA,https://api.openalex.org/works?filter=author.id:A5103083194
A5020837924,Maksim Tsvetovat,35,12,US,https://api.openalex.org/works?filter=author.id:A5020837924
A5033466254,Aman Tyagi,35,8,US,https://api.openalex.org/works?filter=author.id:A5033466254
A5062591661,Daniel B. Cooney,33,10,US,https://api.openalex.org/works?filter=author.id:A5062591661
A5027368648,Luojun Yang,24,8,MG,https://api.openalex.org/works?filter=author.id:A5027368648
A5037495797,Patrick D. Thelen,24,11,US,https://api.openalex.org/works?filter=author.id:A5037495797
A5087208637,Jie Jin,17,7,US,https://api.openalex.org/works?filter=author.id:A5087208637
A5014822644,Imane Khaouja,12,4,MA,https://api.openalex.org/works?filter=author.id:A5014822644
A5034764558,Jian Chen,11,2,CA,https://api.openalex.org/works?filter=author.id:A5034764558
A5042435184,Andreas Kotsios,11,3,SE,https://api.openalex.org/works?filter=author.id:A5042435184
A5057777439,Marcel Lumkowsky,11,4,DE,https://api.openalex.org/works?filter=author.id:A5057777439
A5111548453,John Horgan,415,37,IE,https://api.openalex.org/works?filter=author.id:A5111548453
A5078801706,Charles A. Stock,299,51,US,https://api.openalex.org/works?filter=author.id:A5078801706
A5035398709,Edoardo M. Airoldi,255,46,US,https://api.openalex.org/works?filter=author.id:A5035398709
A5020270129,Tommaso Lorenzi,145,21,IT,https://api.openalex.org/works?filter=author.id:A5020270129
A5073393938,Michael Kenney,138,29,US,https://api.openalex.org/works?filter=author.id:A5073393938
A5013670839,Thomas M. Powell,128,44,,https://api.openalex.org/works?filter=author.id:A5013670839
A5047826639,Mia Bloom,115,22,US,https://api.openalex.org/works?filter=author.id:A5047826639
A5056168112,Heather M. Leslie,111,34,US,https://api.openalex.org/works?filter=author.id:A5056168112
A5015426804,Sebastian J. Goerg,104,15,DE,https://api.openalex.org/works?filter=author.id:A5015426804
A5024219829,Hamidreza Mokarami,92,18,IR,https://api.openalex.org/works?filter=author.id:A5024219829
A5034524501,Klaus D. Kallman,77,34,US,https://api.openalex.org/works?filter=author.id:A5034524501
A5082225222,Steven Hecht Orzack,76,31,US,https://api.openalex.org/works?filter=author.id:A5082225222
A5100781915,Xue Bai,72,12,CN,https://api.openalex.org/works?filter=author.id:A5100781915
A5051505435,Kurt Braddock,69,13,US,https://api.openalex.org/works?filter=author.id:A5051505435
A5113972329,Michael L. Cain,54,29,US,https://api.openalex.org/works?filter=author.id:A5113972329
A5052809776,Ilan Fischer,42,13,IL,https://api.openalex.org/works?filter=author.id:A5052809776
A5037556935,Alex Frid,41,10,IL,https://api.openalex.org/works?filter=author.id:A5037556935
A5028574041,Michael W. Bigrigg,32,9,US,https://api.openalex.org/works?filter=author.id:A5028574041
A5036961942,Cale Horne,27,6,US,https://api.openalex.org/works?filter=author.id:A5036961942
A5083370977,Morteza Nazifi,20,8,IR,https://api.openalex.org/works?filter=author.id:A5083370977
A5013952375,Joel J. Sohn,15,12,US,https://api.openalex.org/works?filter=author.id:A5013952375
A5112275494,Haji Omid Kalte,9,3,IR,https://api.openalex.org/works?filter=author.id:A5112275494
A5068791842,Peter Vining,6,1,US,https://api.openalex.org/works?filter=author.id:A5068791842
A5041250586,Arne Traulsen,365,67,DE,https://api.openalex.org/works?filter=author.id:A5041250586
A5100323773,Wei Wei,353,22,CN,https://api.openalex.org/works?filter=author.id:A5100323773
A5021063042,Benjamin M. Bolker,350,73,CA,https://api.openalex.org/works?filter=author.id:A5021063042
A5005483577,Reinhard Selten,305,60,DE,https://api.openalex.org/works?filter=author.id:A5005483577
A5103238589,Joakim Westerlund,244,43,AU,https://api.openalex.org/works?filter=author.id:A5103238589
A5081171729,Pawel Romanczuk,159,27,DE,https://api.openalex.org/works?filter=author.id:A5081171729
A5091054007,Sophie Lecheler,127,31,AT,https://api.openalex.org/works?filter=author.id:A5091054007
A5038881841,Pierre Mazzéga,126,22,GB,https://api.openalex.org/works?filter=author.id:A5038881841
A5021345315,Kirk A. Moloney,96,30,US,https://api.openalex.org/works?filter=author.id:A5021345315
A5002834303,Martin Homer,93,20,GB,https://api.openalex.org/works?filter=author.id:A5002834303
A5035582589,Emmanuel Schertzer,89,11,AT,https://api.openalex.org/works?filter=author.id:A5035582589
A5003765063,Réka Benczes,85,13,HU,https://api.openalex.org/works?filter=author.id:A5003765063
A5061597162,Vishwesha Guttal,84,23,IN,https://api.openalex.org/works?filter=author.id:A5061597162
A5041560015,J. N. Walton,65,28,US,https://api.openalex.org/works?filter=author.id:A5041560015
A5036614949,Ashkaan K. Fahimipour,54,14,US,https://api.openalex.org/works?filter=author.id:A5036614949
A5048089055,Elizabeth McGhee Hassrick,48,12,US,https://api.openalex.org/works?filter=author.id:A5048089055
A5052385852,Jaideep Joshi,43,10,CH,https://api.openalex.org/works?filter=author.id:A5052385852
A5009370402,Laura Graham Holmes,42,13,US,https://api.openalex.org/works?filter=author.id:A5009370402
A5088613770,Collette Sosnowy,31,11,US,https://api.openalex.org/works?filter=author.id:A5088613770
A5085117267,Enrico Perri,29,11,AU,https://api.openalex.org/works?filter=author.id:A5085117267
A5003789787,Jana Laura Egelhofer,18,7,DE,https://api.openalex.org/works?filter=author.id:A5003789787
A5050370761,Ramón Villa-Cox,18,6,US,https://api.openalex.org/works?filter=author.id:A5050370761
A5011050124,Fanqi Zeng,11,2,GB,https://api.openalex.org/works?filter=author.id:A5011050124
A5084527753,Pablo Laguna,554,53,ES,https://api.openalex.org/works?filter=author.id:A5084527753
A5090647314,Bradley Malin,425,54,US,https://api.openalex.org/works?filter=author.id:A5090647314
A5043740961,Mark S. Roberts,423,56,US,https://api.openalex.org/works?filter=author.id:A5043740961
A5071968122,Bruce Y. Lee,314,55,US,https://api.openalex.org/works?filter=author.id:A5071968122
A5068923033,Nitin Agarwal,296,30,US,https://api.openalex.org/works?filter=author.id:A5068923033
A5065688490,Esther Pueyo,262,29,ES,https://api.openalex.org/works?filter=author.id:A5065688490
